show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,type
81035860,My Dog is My Guide,ismail farouk,"sameh hussain, hasan abdulfattah, sulayman id, ayten amer, hassan hosny",egypt,"April 18, 2019",2013,tv-14,99 min,"Comedies, International Movies","Relocated to a new post and struggling to adjust, a police officer further complicates his life by falling for a woman he has little in common with.",Movie
81035850,My Wife and My Wifey,moataz el tony,"ramez galal, shery adel, hassan hosny, samy maghawry, youssef eid, raja al-jeddawi, edward",unknown,"April 18, 2019",2014,tv-14,99 min,"Comedies, International Movies",A man finds his marriage to a dedicated women's rights activist facing some unexpected challenges over her commitment to the cause.,Movie
81035846,The Walls of the Moon,"ossama abu el atta, tarek al eryan","mona zaki, asser yassin, amr saad, salwa mohammed",egypt,"April 18, 2019",2015,tv-ma,98 min,"Action & Adventure, Dramas, International Movies","After losing her eyesight in an accident, a woman lands in a love triangle as she looks for meaning in her life.",Movie
81035854,Warda,hadi el bagoury,"nada al alfi, bassel el kadi, samira maqroun, tareq abdalla, ahmed awni, emad ghoniem, abeer mansour, youssef mohamed",egypt,"April 18, 2019",2014,tv-14,73 min,"Horror Movies, Independent Movies, International Movies","When an aspiring documentarian returns to his hometown to investigate paranormal happenings, his girlfriend's mental health takes a troubling turn.",Movie
80017099,A Little Chaos,alan rickman,"kate winslet, matthias schoenaerts, alan rickman, stanley tucci, helen mccrory, steven waddington, jennifer ehle, rupert penry-jones, paula paul, danny webb, phyllida law",united kingdom,"April 17, 2019",2014,r,113 min,"Dramas, Independent Movies, International Movies","A willful young woman is hired to design a garden at Versailles for Louis XIV. Soon, she's ensnared in political and romantic complications.",Movie
81043542,Dabbe 6: The Return,hasan karacadağ,"sema şimşek, nilay gök, volkan ünal, fehmi karaarslan, elçin atamgüç, ömer duran, murat seviş, aybike turan, burak çimen",turkey,"April 17, 2019",2015,tv-ma,153 min,"Horror Movies, International Movies","A cardiologist tries to pinpoint the cause of her mother's sudden death as her sister, who witnessed it, claims malevolent demons are at play.",Movie
81026329,De Film van Dylan Haegens,"dylan haegens, bas van teylingen","dylan haegens, nick golterman, marit brugman, ilse warringa, teun peters, patrick stoof, rick vermeulen, rico verhoeven",netherlands,"April 17, 2019",2018,tv-pg,81 min,"Comedies, International Movies",A YouTuber becomes obsessed with figuring out how his copycat archnemesis manages to steal all of his ideas.,Movie
81006826,Franco Escamilla: Bienvenido al mundo,ulises valencia,franco escamilla,mexico,"April 17, 2019",2019,tv-ma,54 min,Stand-Up Comedy,"Comedian Franco Escamilla shares stories about parenting his children when they get into trouble, with reflections on gender, friendship and romance.",Movie
81013626,HOMECOMING: A film by Beyoncé,beyoncé knowles-carter,beyoncé knowles-carter,unknown,"April 17, 2019",2019,tv-ma,138 min,"Documentaries, Music & Musicals","This intimate, in-depth look at Beyoncé's celebrated 2018 Coachella performance reveals the emotional road from creative concept to cultural movement.",Movie
70222859,21 & Over,"jon lucas, scott moore","miles teller, skylar astin, justin chon, sarah wright, jonathan keltz, françois chau, russell hodgkinson, daniel booko, russell mercado, josie loren, dustin ybarra",united states,"April 16, 2019",2013,r,93 min,Comedies,Jeff's straight-and-narrow life changes abruptly when his buddies take him out for a birthday bash – the night before a crucial med school interview.,Movie
70261674,About Time,richard curtis,"domhnall gleeson, rachel mcadams, bill nighy, lydia wilson, lindsay duncan, richard cordery, tom hollander, margot robbie, joshua mcguire, vanessa kirby",united kingdom,"April 16, 2019",2013,r,123 min,"Comedies, Dramas, International Movies","When Tim learns that the men in his family can travel in time and change their own lives, he decides to go back and win the woman of his dreams.",Movie
70045274,Evan Almighty,tom shadyac,"steve carell, john goodman, molly shannon, lauren graham, graham phillips, johnny simmons, morgan freeman, wanda sykes, john michael higgins, jonah hill, jimmy bennett",united states,"April 16, 2019",2007,pg,96 min,"Children & Family Movies, Comedies, Faith & Spirituality","God summons narcissistic Evan to build an ark in preparation for a flood. Meanwhile, Evan's family interprets his new hobby as a midlife crisis.",Movie
81034599,Jonathan,bill oliver,"ansel elgort, suki waterhouse, douglas hodge, patricia clarkson, matt bomer, souleymane sy savane, shunori ramanathan, joe egender",united states,"April 16, 2019",2018,tv-ma,101 min,"Dramas, Independent Movies, Sci-Fi & Fantasy","Two siblings share a body, each getting it for 12 hours a day. But when one of them breaks the rules, their whole way of life comes crashing down.",Movie
70264078,Mr. Young,unknown,"brendan meyer, matreya fedor, gig morton, kurt ostlund, emily tennant, milo shandel",canada,2025-01-26 05:26:09.662133,2013,tv-g,2 Seasons,"Kids' TV, TV Comedies","After Adam graduates from college at age 14, he heads back to high school to teach science, where his crush and his best friends are his students!",TV Show
80999069,Super Monsters Furever Friends,unknown,"elyse maloway, vincent tong, erin mathews, andrea libman, alessandro juliani, nicole anthony, diana kaarina, ian james corlett, britt mckillip",unknown,"April 16, 2019",2019,tv-y,59 min,Children & Family Movies,"On the first night of spring, the Super Monsters gather for food, fun and games in the park – and get to meet their adorable new pets!",Movie
81090128,The Creative Brain,"jennifer beamish, toby trackman",david eagleman,united states,"April 16, 2019",2019,tv-14,53 min,Documentaries,"Neuroscientist David Eagleman taps into the creative process of various innovators while exploring brain-bending, risk-taking ways to spark creativity.",Movie
81088700,Bollywood Calling,nagesh kukunoor,"om puri, pat cusick, navin nischol, perizaad zorabian",india,"April 15, 2019",2001,tv-ma,102 min,"Comedies, Dramas, International Movies",A down-and-out Hollywood actor is utterly unprepared for the eccentricities that await when an Indian producer offers him a role in a Bollywood film.,Movie
70043149,Ek Khiladi Ek Haseena,suparn verma,"koena mitra, fardeen khan, kay kay menon, mumait khan, rakhi sawant, feroz khan, zabyn khan, rohit roy, gulshan grover, amin hajee",india,"April 15, 2019",2005,tv-ma,141 min,"International Movies, Music & Musicals, Thrillers","Indebted to a gangster, a grifter assembles a band of fellow swindlers to attempt his biggest scam yet, but it's soon clear that no one can be trusted.",Movie
81018181,Generation Iron 3,vlad yudin,unknown,united states,"April 15, 2019",2018,tv-ma,95 min,"Documentaries, Sports Movies",Bodybuilders come together from around the world to compete in the Mr. Olympia competition and try to achieve their goals of physical perfection.,Movie
70040077,Hazaaron Khwaishein Aisi,sudhir mishra,"kay kay menon, shiney ahuja, chitrangada singh, ram kapoor, saurabh shukla, yashpal sharma, jasbir malik, sohrab ardeshir, aditya bhattacharya, arif zakaria","india, france","April 15, 2019",2003,tv-ma,111 min,"Dramas, International Movies, Romantic Movies","In a politically charged India of the 1970s, three friends are transformed by personal ideologies, dangerous ambitions and matters of the heart.",Movie
60031998,Jhankaar Beats,sujoy ghosh,"rahul bose, sanjay suri, rinke khanna, riya sen, juhi chawla, shayan munshi",india,"April 15, 2019",2003,tv-ma,131 min,"Comedies, International Movies, Music & Musicals","Juggling personal predicaments and workplace woes, three buddies and bandmates practice for their ultimate dream: winning a coveted music competition.",Movie
60036103,Mumbai Matinee,anant balani,"rahul bose, vijay raaz, anusha dhandekar, perizaad zorabian, saurabh shukla, asrani, shehzad khan",india,"April 15, 2019",2003,tv-14,116 min,"Comedies, International Movies, Romantic Movies","Still a virgin at 32 years old, a frustrated advertising agent gets the shock of his life when an unlikely chain of events turns him into a porn star.",Movie
81086641,Rainbow Jelly,soukarya ghosal,"mahabrata basu, anumegha banerjee, koushik sen, sreelekha mitra, shantilal mukherjee, iqbal sultan, daminee basu, subhajit das",india,"April 15, 2019",2018,tv-14,119 min,"Dramas, International Movies, Sci-Fi & Fantasy","Mistreated by his cruel uncle, an imaginative orphan with autism sees hope when a fairy vows to change his life with a week of enchanted recipes.",Movie
70027133,Shabd,leena yadav,"sanjay dutt, aishwarya rai bachchan, zayed khan, brijendra kala, sadiya siddiqui, kamini khanna",india,"April 15, 2019",2005,tv-14,146 min,"Dramas, International Movies, Romantic Movies","When a novelist seeks inspiration by urging his wife to have an affair, the line between his story and his real life grows disconcertingly blurry.",Movie
81086640,Shortcut Safari,amitabha singh,"jimmy shergill, aashi rawal, stuti dwivedi, deah tandon, sharvil patel, hardil kanabar, mann patel, ugam khetani, manmeet singh, nazia davison",india,"April 15, 2019",2016,tv-pg,101 min,"Action & Adventure, Comedies, Dramas",Unexpected wildlife adventures and valuable life lessons await seven city kids when they suddenly become lost in the forest during a school field trip.,Movie
81009808,The New Romantic,carly stone,"timm sharp, hayley law, camila mendes, brett dier, jessica barden, avan jogia",canada,"April 15, 2019",2018,tv-ma,82 min,"Comedies, Independent Movies, Romantic Movies","Fed up with dating and debt, a naïve college senior documents her experience of being with a wealthy, older man for a gonzo journalism grant.",Movie
81060043,Antidote,ken barbet,"randy couture, chuck zito, wil traval, celeste thornton, rafael de la fuente, alyona chekhova, natali yura, thom rivera",united states,"April 14, 2019",2018,tv-14,90 min,"Action & Adventure, Horror Movies",A tough-as-nails treasure hunter protects a humanitarian doctor as she tries to cure a supernatural disease caused by a mysterious witch.,Movie
81024557,Thriller,dallas jackson,"jessica allain, luke tennie, tequan richmond, paige hurd, chelsea rendon, mitchell edwards, pepi sonuga, jason woods, maestro harrell, rza, mykelti williamson",united states,"April 14, 2019",2018,tv-ma,87 min,Horror Movies,"When a prank goes wrong, a shy kid from Compton is sent away for murder. Four years later, he’s back and out for revenge on homecoming weekend.",Movie
81041391,A Land Imagined,yeo siew hua,"peter yu, liu xiaoyi, guo yue, ishtiaque zico, jack tan","france, netherlands, singapore","April 13, 2019",2019,tv-ma,95 min,"Dramas, International Movies",A cop in Singapore investigates the disappearance of a Chinese migrant construction worker who spent sleepless nights playing a mysterious video game.,Movie
80066227,Crazy Ex-Girlfriend,unknown,"rachel bloom, vincent rodriguez iii, santino fontana, donna lynne champlin, pete gardner, vella lovell, gabrielle ruiz, scott michael foster",united states,2025-01-26 05:26:09.662133,2019,tv-14,4 Seasons,"Romantic TV Shows, TV Comedies","Still pining for Josh, the boy who dumped her ages ago, whip-smart lawyer Rebecca jettisons her New York life and moves to California to win him back.",TV Show
81018120,Who Would You Take to a Deserted Island?,jota linares,"maría pedraza, jaime lorente, pol monen, andrea ros",spain,"April 13, 2019",2019,tv-ma,94 min,"Dramas, International Movies","On their last night together, four longtime flatmates' lives are suddenly upended when a secret is revealed during the course of an evening celebration.",Movie
80108518,Azhar,anthony d'souza,"emraan hashmi, prachi desai, nargis fakhri, lara dutta, kunaal roy kapur, gautam gulati, anikie maguire, kulbhushan kharbanda, rajesh sharma, shernaz patel, veerendra saxena",india,"April 12, 2019",2016,tv-pg,129 min,"Dramas, International Movies, Sports Movies","This biopic traces the tumultuous life and career of top cricket player Mohammad Azharuddin, who led India's national team in the 1990s.",Movie
80172002,Band Aid,zoe lister-jones,"zoe lister-jones, adam pally, fred armisen, susie essman, retta, hannah simone, brooklyn decker, angelique cabral, colin hanks, ravi v. patel, jamie chung, erinn hayes, gillian zinser, jesse williams",united states,"April 12, 2019",2017,r,94 min,"Comedies, Dramas, Independent Movies","A young married couple tries to save their disintegrating relationship by turning their fights into songs, with the help of an oddball neighbor.",Movie
81019144,Buffalo Boys,mike wiluan,"yoshua sudarso, ario bayu, pevita pearce, tio pakusadewo, reinout bussemaker, mikha tambayong, happy salma, alex abbad, zack lee","indonesia, singapore","April 12, 2019",2018,tv-ma,103 min,"Action & Adventure, International Movies",Two Indonesian brothers learn the ways of the American cowboy before returning home to avenge the murder of their father.,Movie
